,url,Date,Title,Thank,Reply,author,title,context
10,/vermont/burlington-vt/burlington-mayor-miro-weinberger-releases-building-electrification-proposal,2020-10-06T21:20:36Z,Burlington Mayor Miro Weinberger Releases...,0,0,Press Release Desk,News Partner,"From the City of Burlington:
October 6, 2020
Proposed zoning ordinance would use science-based carbon pricing to accelerate electrification of thermal systems for all new construction
At Monday's City Council meeting, the City presented a proposal for building electrification, the latest step in progress toward making Burlington a Net Zero Energy city. The proposal, called the ""Building Electrification and Carbon Price Ordinance,"" would create two pathways to incentivize new development to use efficient and electric power for heating needs and to dramatically reduce the construction of new fossil fuel infrastructure in Burlington in the years to come. The proposal was heard by the Council and will next go to the Council's Ordinance Committee as part of the process toward adoption.
""Even as Burlington has sought to respond to a global pandemic and national uprising for racial justice, we've also kept focus on our other central emergency – the climate crisis,"" said Mayor Weinberger. ""It is increasingly clear that strategic electrification of buildings and vehicles is a critical way to both help save the planet and sustain our standard of living. Burlington is aggressively leading the country toward this essential and promising vision, and our building electrification proposal represents the City's next big step forward.""
Building Electrification and Carbon Price Ordinance
Efficient and electric buildings are one of the most important areas in which to reduce fossil fuel emissions in Burlington, according to the ""Net Zero Energy Roadmap"" for local-level climate progress that the City released in September 2019. Making buildings efficient and electric means incorporating comprehensive weatherization and using renewable electricity for space and hot water heating by installing technologies like cold climate heat pumps and heat pump water heaters.
Accordingly, the ""Building Electrification and Carbon Price Ordinance"" proposal that the City presented on Monday night creates two pathways. In pathway one, a new building does not connect to fossil fuel infrastructure and, therefore, no further requirements apply during the permit process. In pathway two, the new building connects to fossil fuel infrastructure and, therefore, the owner would pay a ""building carbon fee"" of $100 per ton of carbon dioxide (CO2) equivalent to the expected emissions for the first 10 years of building operation. This process would repeat every 10 years until the building no longer is using fossil fuels. The building also would be required to be constructed as ""electric ready,"" so it can add electrification technologies in the future. Further detail about the proposal is available online.
Work to decarbonize the heating of new buildings started in October 2019, and was endorsed by a City Council resolution in May 2020 that directed several City departments to develop a policy proposal that would include consideration of a ban on new buildings connecting to fossil fuel infrastructure for thermal needs. Since May, Burlington Electric Department (BED), Office of City Planning, and Department of Permitting and Inspections have been collaborating to develop this proposal, including holding a well-attended public meeting, consulting with building developers, and seeking technical assistance from the Building Electrification Initiative that included a review of building energy policies in other communities. Next, the City team will work to develop draft ordinance language and the Council's Ordinance Committee will consider the proposal.
Progress Toward Net Zero Energy Goal
The building electrification proposal follows other recent progress. In July, BED presented a new analysis that contains encouraging numbers on Burlington's progress. Takeaways from the analysis include:
While there is much more focused and hard work ahead, this early progress demonstrates the possibility of continuing to respond meaningfully to the global climate crisis at the local level.
""This policy proposal to reduce fossil fuel use and increase the use of technologies such as cold-climate heat pumps in new buildings would accelerate our progress toward Net Zero Energy and continue Burlington's long record of climate leadership,"" said Darren Springer, General Manager of BED. ""Burlington Electric's analysis shows that moving in the direction of Net Zero Energy is not only going to help reduce greenhouse gas emissions, but also can reduce rate pressure for our customers, providing a true win-win for our community.""
Even as the City is focused on charting a path through the climate crisis at the local level, BED also has prioritized affordability and now is heading into its twelfth year of holding electric rates steady. Further, BED recently submitted an analysis [PDF] to the Vermont Public Utility Commission that shows that, even as electrification continues, with strong management of peak demand, additional sales revenues can outpace BED's investment in new infrastructure – or in other words, that electrification can reduce rate pressure and be a net positive for BED customers.
About Burlington's Goal to Be a Net Zero Energy City
Decarbonizing Burlington will take all of us. To become a Net Zero Energy city by 2030, the Burlington of the future will be one where all our buildings are energy efficient and use new electric heating technologies, such a cold climate heat pumps, where our land use and transportation policies help support less energy use, where nearly all vehicles are powered by 100 percent renewable electricity, and where we replace 15 percent of the miles we drive each year with forms of alternative transportation.
The City asks all Burlingtonians to consider efficiency and electrification every time you make a decision about your homes, businesses, and transportation. In return, the City is working to make those choices as easy and affordable as possible. Learn more about the Net Zero Energy goal and significant incentives for electric technologies like heat pumps and electric vehicles by visiting www.burlingtonelectric.com.
This press release was produced by the City of Burlington. The views expressed here are the author's own."
11,/vermont/burlington-vt/new-benefit-verification-letters,2020-10-01T13:00:00Z,New Benefit Verification Letters,0,0,Elizabeth Newport,Community Contributor,"This post was contributed by a community member. The views expressed here are the author's own.
We are excited to announce the release of a new, standardized Benefit Verification letter.
People receiving Social Security or Supplemental Security Income (SSI) benefits can obtain their letter by using their personal my Social Security account. You can use the letter as proof of income for loans, housing assistance, mortgage, and other verification purposes."
12,/vermont/burlington-vt/when-should-you-start-receiving-social-security-benefits,2020-09-30T13:00:00Z,When Should You Start Receiving Social Security...,0,0,Elizabeth Newport,Community Contributor,"This post was contributed by a community member. The views expressed here are the author's own.
We're often asked, ""What's the best age to start receiving retirement benefits?"" The answer is: there's not a single ""best age"" for everyone. The most important thing is to make an informed decision. Base your decision about when to apply for benefits on your individual and family circumstances.
Would it be better for you to start getting benefits early with a smaller monthly amount for more years, or wait for a larger monthly payment over a shorter timeframe? The answer is personal and depends on several factors, such as your current cash needs, your current health, and your family longevity. You should also consider plans to work in retirement and other sources of retirement income. Most importantly, study your future financial needs and obligations, and calculate your future Social Security benefit.
We encourage you to weigh all the facts carefully before making the crucial decision about when to begin receiving Social Security benefits. This decision affects the monthly benefit you will receive for the rest of your life, and may affect benefit protection for your survivors.

SSA's New Retirement Portal
Our new retirement portal is more user-friendly and easier to navigate, whether you're ready to learn about, apply for, or manage your retirement benefits. The redesigned portal will make it easier for you to find and read about retirement benefits, with fewer pages and clearer information. We condensed and rewrote most of the pages to make them easier to understand. The portal is compatible for use on mobile devices so you can learn and do what you want from wherever you want.
Our retirement webpage has information including:
Retirement Publications;
Benefit Calculators;
Retirement benefits estimates;
Full retirement age information; and"
13,/vermont/burlington-vt/ymca-ceo-kyle-dodson-named-director-police-transformation-city-burlington,2020-09-25T22:34:08Z,YMCA CEO Kyle Dodson Named Director Of Police...,0,0,Press Release Desk,News Partner,"From the City of Burlington:
September 25, 2020
Today, Mayor Miro Weinberger announced that he is appointing Kyle Dodson, the President and CEO of the Greater Burlington YMCA, to a new, temporary position titled Director of Police Transformation to help lead the City's work to forge a new consensus on policing in Burlington. This work will include oversight of the Burlington Police Department's planning, policy, and engagement efforts during a period in which the City is advancing a wide range of transformation efforts. Kyle will take a temporary leave of absence from his position at the YMCA to accept the position, which is anticipated to have a term of six months.
Mayor Weinberger also announced today a series of additional actions intended to help ensure that policing incidents like the ones that have caused community pain over the last two years become even more rare, and that when they do happen there is greater transparency and accountability around them.
""The events of this summer across our nation, from Minneapolis to Kenosha to Louisville to Burlington, have made unmistakably clear that as a country and a community we are at a moment of crisis in policing that has been building for a very long time,"" said Mayor Weinberger. ""In this critical moment, we have an opportunity and a necessity to finally root out systemic racism from all our institutions, including policing, and at long last to fully deliver to our Black and brown residents the fairness, safety, and solidarity that they are due. This is hard work that no American community has fully figured out. To get this right, I am expanding the City's capacity and adding the perspective of a widely-respected, Black community leader from outside of law enforcement. We must move forward from the policing challenges of the past two years to build a new community consensus around policing. I am grateful and our community is fortunate that Kyle has agreed to lend us his considerable experience, skill, and vision to lead this work and help us make good on the promise of this moment.""
""In Vermont, we like to think about ourselves as a place apart,"" said Kyle Dodson. ""And there is something special about our physical environment and the character that it fosters. But we are also fully rooted in the American context. And America has a brutal history of institutionalized racism that continues today. It is pervasive. And therefore it is irresponsible, and it totally undermines any integrity we might want to claim, when we turn away from this reality. This move on the part of our Mayor is a definitive step in the direction of acknowledging the pain of BIPOC communities, and beginning the healing. I feel honored and humbled to be called upon to assist in this work.""
""There are a lot of people pulling for change right now—the Mayor, the City Council, the Police Commission, protestors and advocates, myself and the men and women at the BPD,"" said Chief of Police Jon Murad. ""We're still coalescing around what that change should be. How can we transform public safety while continuing to keep people safe? Because that's the bottom line—keeping people safe. I'm eager for Director Dodson to help get all these stakeholders to pull in that same direction and pull together, and I'm excited about the transformation we can achieve.""
New Role of Director of Police Transformation
As Director of Police Transformation, Kyle will bring deep leadership experience, strong community relationships, and his perspective as a BIPOC leader in Burlington to this work. He will report directly to the Mayor, and his role will focus on identifying areas for change, guiding the development of new policy, and including a broad range of community members and organizations in this work. A key part of his role will be managing, day-to-day, the multiple police transformation processes that the City already has committed to, which include:
Even as the City undertakes this work to examine policing, it also is committed to identifying and addressing the root causes of systemic racism city-wide in multiple ways. These include the City's new Director of Racial Equity, Inclusion & Belonging (REIB), Tyeastia Green, beginning a strategic planning process for REIB, and the City hiring a public health equity manager to coordinate work on the social determinants of health that make racism a public health emergency.
Kyle Dodson Brings Vision, Leadership, and New Capacity to City's Work to Transform Public Safety
Kyle Dodson has served as President and CEO of the Greater Burlington YMCA since 2016. During that time, he has led the YMCA through pivotal changes, including constructing and relocating to its new location in the heart of Burlington, successfully completing the capital campaign for the new facility, and deepening its community service mission through changes like lower membership rates and expanded early childhood education. Kyle has served on the Board of the Burlington School District, as director of Champlain College's Center for Service and Civic Engagement, and as a school principal in Massachusetts. He has lived in Burlington since 2008.
""Y communities all across the country are increasingly being called to provide service and leadership in new and unprecedented ways during these troubling times,"" said Lisa Ventriss, President of Vermont Business Roundtable and Chair of the Board of the Greater Burlington YMCA. ""The Greater Burlington YMCA family is proud that we are able to support the City of Burlington during its time of need. This will, indeed, be a sacrifice for the organization, but we are Y Strong and are confident that this is the right move by the City, and that Kyle Dodson is the right leader at the right time.""
Kyle will receive a salary of $75,000 for a six-month engagement, which is equivalent to his salary as President and CEO of the YMCA and will be funded from the Police Department and Mayor's Office budgets.
Five Additional New Actions to Advance Transformation of Policing in Burlington
To complement all of this work, Mayor Weinberger today also announced five additional substantive actions. These actions respond directly to concerns raised by the Burlington residents protesting in Battery Park and other members of the Burlington community.
These additional actions are: issuing an executive order on disciplinary decisions; directing the City Attorney to review the City's contract with the Burlington Police Officers Association and to make recommendations for areas of future change; requesting that the Police Commission approve a new body camera footage release policy by the end of October; creating a Community Service Liaison pilot program; and developing a new policy on the release of investigations into officer conduct. These actions are described in more detail in Attachment A.
Mayor Calls for Community to Include Police Officers as Partners in This Work
Also today, Mayor Weinberger called on the community to view the Police Department itself as a partner in this work to redefine public safety. ""Long-term change in policing culture or practice is possible only with buy-in and support from Burlington police officers,"" said Mayor Weinberger. ""Further, when we talk about policing in Burlington, we are talking about dozens of officers who devote themselves to the very hard job of responding to violent situations, solving crimes, and keeping our community safe, even as their profession and the definition of safety are rapidly changing. We must find a way to support, value, and engage our sworn officers, and include them in the new consensus we are forging on what public safety means – and the work itself will be better and more enduring as a result.""
These announcements follow the approval earlier this week by the City Council of a separation agreement with Burlington Police Department Sergeant Jason Bellavance. Mayor Weinberger's full statement about the agreement and the three officers whose actions have been at the center of recent protests in Battery Park, is available on the City website. The agreement seeks to bring some measure of resolution and finality to the controversies surrounding the actions of these three officers.
Today's announcements are aimed at the future and designed both to accelerate the transformation processes already underway and advance additional changes that the community has called for around police governance, discipline, body camera footage policies, and accountability.
This press release was produced by the City of Burlington. The views expressed here are the author's own."
14,/vermont/burlington-vt/see-your-lifetime-earnings-my-social-security,2020-09-23T13:00:00Z,See Your Lifetime Earnings With My Social Security,0,0,Elizabeth Newport,Community Contributor,"This post was contributed by a community member. The views expressed here are the author's own.
Did you know you can see your work history online all the way back to your first job? Your earnings history is a record of your progress toward your Social Security benefits. We keep track of your earnings so we can pay you the benefits you've earned over your lifetime. This is why reviewing your Social Security earnings record is so important.
If an employer didn't properly report just one year of your earnings to us, your future benefit payments could be less than they should be. Over the course of a lifetime, that could cost you tens of thousands of dollars in retirement or other benefits to which you are entitled. It's important to identify reporting problems as soon as possible. As time passes, you may no longer have easy access to past tax documents, and some employers may no longer exist or be able to provide past payroll information.
While it's your employer's responsibility to provide accurate earnings information to us, you should still review and inform us of any errors or omissions so you get credit for the contributions you've made through payroll taxes. You're the only person who can look at your lifetime earnings record and verify that it's complete and correct.
The easiest way to verify your earnings record is to visit www.ssa.gov/myaccount and set up or sign in to your personal my Social Security account. You should review each year of listed earnings carefully and confirm them using your own records, such as W-2s and tax returns. Keep in mind that earnings from this year and last year may not be listed yet."
15,/vermont/burlington-vt/3-ways-use-social-security-online,2020-09-16T13:00:00Z,3 Ways To Use Social Security Online,0,0,Elizabeth Newport,Community Contributor,"This post was contributed by a community member. The views expressed here are the author's own.
There are many online sources for Social Security information, but you need to make sure you're getting the right information. By using www.ssa.gov, you know that what you're reading and watching is approved by our experts and specifically created for you. Here are three of our resources where you can find valuable information about your Social Security benefits.
Our blog – Stay informed about our latest news, retirement planning tips, and other helpful information. Our blog at blog.ssa.gov features messages direct from our Commissioner, as well as information from expert contributors. From there, you can also connect with us on Facebook, Twitter, LinkedIn, Instagram, and YouTube, where you can watch our popular videos.
my Social Security – You're in control with many services available online through my Social Security. Creating a secure account will help you conduct Social Security business from home. With your personal my Social Security account, you can:
Estimate your future benefits with our Retirement Calculator to compare different dates or ages to begin receiving benefits.
Check the status of your Social Security application.
Review your work history.
If you already receive benefits, you can also:
Get a benefit verification or proof of income letter.
Set up or change your direct deposit.
Change your address.
Request a replacement Medicare card.
Get a Social Security 1099 form (SSA-1099).
You may also be able to quickly request a replacement card online with a my Social Security account, if you meet certain qualifications listed at www.ssa.gov/myaccount."
16,/vermont/burlington-vt/city-files-suit-against-developer-cityplace-burlington,2020-09-10T16:11:10Z,City Files Suit Against Developer Of CityPlace...,0,0,Press Release Desk,News Partner,"From the City of Burlington:
September 10, 2020
On Tuesday, September 8, the City of Burlington filed suit in Vermont Superior Court against BTC Mall Associates, LLC, the developer of the CityPlace Burlington project. The City also filed a motion for preliminary injunction to promptly compel BTC to build the public improvements as required in the written Development Agreement with the City. The City's complaint and motion are below.
Developer Initiated Legal Action
Prior to this filing, on Friday, September 4, the developer, through two letters from Don Sinex, informed the City that it was attempting to terminate the Development Agreement with the City, and that it was attempting to relinquish its existing zoning permit. These two letters are included below. Also prior to the City's filing, BTC filed suit against the City seeking court approval of its unilateral termination of the Development Agreement. BTC's letters and its lawsuit demonstrate that the developer is attempting to avoid its contractual commitments to the City.
The Development Agreement does not allow one party to unilaterally terminate the agreement once construction starts. Remarkably, the developer is attempting to shirk its responsibilities by arguing that construction never started, despite the clear facts on the ground and the Development Agreement's terms that construction starts with structural demolition of the former mall building.
In Accordance with Specifically Negotiated Terms, City Seeks Prompt Injunctive Relief from Court
The Development Agreement specifically gives the City the right to seek injunctive relief to compel compliance with its terms and requirements. The City's lawsuit seeks just that: to hold the developer accountable to the people of Burlington. It alleges breach of contract and breach of the implied covenant of good faith and fair dealing, and it seeks a declaratory judgment from the court that the Development Agreement is enforceable against BTC. Through the motion for a preliminary injunction and specific performance, the City is requesting the court to order the developer to immediately rebuild St. Paul Street and Pine Street, activate Bank Street and Cherry Street, and construct additional improvements to the public streets as promised.
City Remains Open to Settlement Negotiations Based on Terms of Existing Development Agreement
The City's goal continues to be to transform this long-troubled part of downtown Burlington into a vibrant, mixed use neighborhood. The City is seeking to hold the developer accountable to its commitment to that vision. While the City remains open to mediation with the developer to advance that outcome, that discussion must be based on the existing Development Agreement.
""The City has complied with all of its obligations under the Development Agreement,"" said attorney Marc Heath of the firm Downs Rachlin Martin PLLC, who represents the City in this litigation along with a team of litigators at the firm. ""BTC's unilateral attempt to walk away from its contractual obligations to the City is meritless. We intend to compel BTC to comply with its contractual obligations; specifically to provide the public improvements as required in the Development Agreement.""
""The developer's recent letters make explicitly clear that it is attempting to renege on its longstanding, binding commitments to the people of Burlington by arguing that it never started construction,"" said Mayor Miro Weinberger. ""Anyone who has looked at the construction site in the last two years knows that's absurd, and we're not going to let them get away with it. With this lawsuit, we are fighting for the reconnected and dramatically improved public streets and infrastructure that Burlington has been promised, and ultimately, for the widely shared vision of restored homes, jobs, and vitality in this long-troubled part of our downtown.""
For additional information, please see the following materials available on the City website:
This press release was produced by the City of Burlington. The views expressed here are the author's own."
17,/vermont/burlington-vt/learn-online-social-security,2020-09-09T13:00:00Z,Learn Online With Social Security,0,0,Elizabeth Newport,Community Contributor,"This post was contributed by a community member. The views expressed here are the author's own.
With more people learning online, we would like to highlight some of the digital resources we have for educators. Chances are a student will know someone who receives retirement or disability benefits. This could be a way to relate our many programs to a new audience. Showing young people that our programs help wounded warriors and children with disabilities can help them develop greater empathy and provide a path to inspired learning.
We offer an educator's toolkit teachers can use to engage students and educate them on our programs. The toolkit includes:
Lesson plans with objectives;
Infographics and handouts for each lesson plan;
Links to Social Security web pages;
Talking points; and
Quiz questions and answers.
You can access the toolkit at www.ssa.gov/thirdparty/educators.html."
18,/vermont/burlington-vt/burlington-mayor-issues-letter-protestors-battery-park,2020-09-08T14:33:26Z,Burlington Mayor Issues Letter To Protestors At...,0,0,Press Release Desk,News Partner,"From the City of Burlington:
September 4, 2020
Today, Mayor Weinberger issued the below letter to protestors and organizers at Battery Park. The letter invites further dialogue with the organizers and details Mayor Weinberger's concerns related to public safety and ordinance violations.
- Letter from Mayor Miro Weinberger to Protestors at Battery Park
This press release was produced by the City of Burlington. The views expressed here are the author's own."
19,/vermont/burlington-vt/burlington-mayor-says-hes-concerned-safety-protestors-police-protests,2020-09-04T01:30:21Z,Burlington Mayor Says He's Concerned About The...,0,0,Press Release Desk,News Partner,"From the City of Burlington:
September 1, 2020
Mayor Weinberger released the following statement regarding the protest at Battery Park:
""As Mayor, the safety of Burlingtonians is my top responsibility.
""I am concerned about the safety of the protestors who have demonstrated in Battery Park for the last week since the shooting of Jacob Blake. I applaud the work of the Burlington Police Officers who investigated Jordan Atwood for repeatedly approaching the demonstrators in Battery Park while brandishing an assault-style rifle, and arrested him for violating conditions of a prior criminal release.
""I am also concerned for the safety of the police and the general public after a rock was thrown at one of our officers last night, and the passage of emergency vehicles was temporarily blocked. I strongly urge all demonstrators to avoid a repeat of these public safety violations.
""Further, if the demonstrators wish to continue protest in the street, I urge them to coordinate such actions with the City so that their safety, and the safety of the public, can be assured.
""I respect and support the first amendment rights of the protestors, have met twice with a group of organizers, and share their sense that we must dismantle systemic racism in this country and this community, and in policing. The City is working hard on many fronts to achieve that goal, and I intend to keep talking with these organizers to find areas of consensus and potential progress.""
This press release was produced by the City of Burlington. The views expressed here are the author's own."
20,/vermont/burlington-vt/sign-medicare-part-b-online,2020-11-16T14:00:00Z,Sign Up For Medicare Part B Online,0,0,Elizabeth Newport,Community Contributor,"This post was contributed by a community member. The views expressed here are the author's own.
For many people, signing up for Medicare Part B doesn't require you to leave the comfort of home. Please visit our Medicare Part B webpage at secure.ssa.gov/acu/ophandler/loginSuccess if:
You're enrolled in Medicare Part A.
You would like to enroll in Part B during the Special Enrollment Period.
You can complete form CMS-40B (Application for Enrollment in Medicare – Part B [Medical Insurance]) at www.cms.gov/Medicare/CMS-Forms/CMS-Forms/CMS-Forms-Items/CMS017339 and CMS-L564 at www.cms.gov/Medicare/CMS-Forms/CMS-Forms/Downloads/CMS-L564E.pdf (Request for Employment Information) online.
You can also fax the CMS-40B and CMS-L564 to 1-833-914-2016; or return forms by mail to your local Social Security office. Please contact Social Security at 1-800-772-1213 (TTY 1-800-325-0778) if you have any questions.
Note: When completing the forms:
State, ""I want Part B coverage to begin (MM/YY)"" in the remarks section of the CMS-40B form or online application.
If your employer is unable to complete Section B, please complete that portion as best you can on behalf of your employer without your employer's signature.
Submit one of the following types of secondary evidence by uploading it from a saved document on your computer:
Income tax returns that show health insurance premiums paid.
W-2s reflecting pre-tax medical contributions.
Pay stubs that reflect health insurance premium deductions.
Health insurance cards with a policy effective date.
Explanations of benefits paid by the GHP or LGHP."
